% Model:              nanorod_3d_placa.mph
% Version:            COMSOL 5.2.0.166
% Date:               Oct 7 2019, 14:47
% Dimension:          3
% Nodes:              1147
% Expressions:        3
% Description:        Arrow volume
% X                       Y                        Z                        VectorX                  VectorY                  VectorZ
-9.999999999999999E-5     5.000000000000002E-5     3.0000000000000003E-4    0                        -4.6753529636995344E-5   1.4299723954387825E-5
-4.999999999999998E-5     5.000000000000002E-5     3.0000000000000003E-4    0                        -4.6695602681943915E-5   1.4279331943224582E-5
2.710505431213761E-20     5.000000000000002E-5     3.0000000000000003E-4    0                        -4.6656732584916045E-5   1.4344922585432399E-5
5.000000000000002E-5      5.000000000000002E-5     3.0000000000000003E-4    0                        -4.669187122343191E-5    1.4368679765256876E-5
1.0000000000000002E-4     5.000000000000002E-5     3.0000000000000003E-4    0                        -4.6734997113813734E-5   1.4440072149703765E-5
1.5000000000000004E-4     5.000000000000002E-5     3.0000000000000003E-4    0                        -4.6835127580759747E-5   1.4504871218128644E-5
-9.999999999999999E-5     1.0000000000000002E-4    3.0000000000000003E-4    0                        -5.3242939532273815E-5   2.830811179135551E-5
-4.999999999999998E-5     1.0000000000000002E-4    3.0000000000000003E-4    0                        -5.313845759220638E-5    2.824828412406684E-5
2.710505431213761E-20     1.0000000000000002E-4    3.0000000000000003E-4    0                        -5.313991072140365E-5    2.827084869678571E-5
5.000000000000002E-5      1.0000000000000002E-4    3.0000000000000003E-4    0                        -5.3154566868315824E-5   2.833431647726942E-5
1.0000000000000002E-4     1.0000000000000002E-4    3.0000000000000003E-4    0                        -5.319929181842825E-5    2.842264592416641E-5
-4.999999999999998E-5     1.5000000000000004E-4    3.0000000000000003E-4    0                        -6.147920020759704E-5    4.1772386147206E-5
2.710505431213761E-20     1.5000000000000004E-4    3.0000000000000003E-4    0                        -6.144999563242096E-5    4.1791570614415575E-5
5.000000000000002E-5      1.5000000000000004E-4    3.0000000000000003E-4    0                        -6.149264738530469E-5    4.184201471353649E-5
-4.999999999999998E-5     -1.5E-4                  3.5E-4                   0                        -6.024392544755057E-5    -5.9990786746661274E-5
2.710505431213761E-20     -1.5E-4                  3.5E-4                   0                        -6.0086367379751E-5      -5.971269532516404E-5
5.000000000000002E-5      -1.5E-4                  3.5E-4                   0                        -6.017497461155325E-5    -5.997558219098522E-5
-9.999999999999999E-5     -9.999999999999999E-5    3.5E-4                   0                        -5.7182958430174935E-5   -3.960643155194796E-5
-4.999999999999998E-5     -9.999999999999999E-5    3.5E-4                   0                        -5.7187950458169E-5      -3.932999826714519E-5
2.710505431213761E-20     -9.999999999999999E-5    3.5E-4                   0                        -5.718033243036642E-5    -3.924399391752635E-5
5.000000000000002E-5      -9.999999999999999E-5    3.5E-4                   0                        -5.717490891440831E-5    -3.934383053957458E-5
1.0000000000000002E-4     -9.999999999999999E-5    3.5E-4                   0                        -5.7222978676195805E-5   -3.960292518622684E-5
-1.5E-4                   -4.999999999999998E-5    3.5E-4                   0                        -5.742168877699226E-5    -2.0818976530571687E-5
-9.999999999999999E-5     -4.999999999999998E-5    3.5E-4                   0                        -5.737185618003821E-5    -2.046775778929898E-5
-4.999999999999998E-5     -4.999999999999998E-5    3.5E-4                   0                        -5.7382272768066496E-5   -2.0319462231734184E-5
2.710505431213761E-20     -4.999999999999998E-5    3.5E-4                   0                        -5.736001844622953E-5    -2.0254428942780366E-5
5.000000000000002E-5      -4.999999999999998E-5    3.5E-4                   0                        -5.7339461526003044E-5   -2.0276587250845513E-5
1.0000000000000002E-4     -4.999999999999998E-5    3.5E-4                   0                        -5.735160157434982E-5    -2.0486246346572122E-5
1.5000000000000004E-4     -4.999999999999998E-5    3.5E-4                   0                        -5.739674013767931E-5    -2.0749926088438992E-5
-1.5E-4                   2.710505431213761E-20    3.5E-4                   0                        -6.020606113443855E-5    -2.692925981786069E-6
-9.999999999999999E-5     2.710505431213761E-20    3.5E-4                   0                        -6.018699820418752E-5    -2.6046295116633234E-6
-4.999999999999998E-5     2.710505431213761E-20    3.5E-4                   0                        -6.016034059707172E-5    -2.4657477226759506E-6
2.710505431213761E-20     2.710505431213761E-20    3.5E-4                   0                        -6.0150811735419724E-5   -2.4842711566567153E-6
5.000000000000002E-5      2.710505431213761E-20    3.5E-4                   0                        -6.017252800395644E-5    -2.486470170656186E-6
1.0000000000000002E-4     2.710505431213761E-20    3.5E-4                   0                        -6.0231002195111714E-5   -2.5408174519483916E-6
1.5000000000000004E-4     2.710505431213761E-20    3.5E-4                   0                        -6.023259868059671E-5    -2.548706132262575E-6
-1.5E-4                   5.000000000000002E-5     3.5E-4                   0                        -6.542266075553632E-5    1.4543218478479145E-5
-9.999999999999999E-5     5.000000000000002E-5     3.5E-4                   0                        -6.528987906370925E-5    1.4442427609990379E-5
-4.999999999999998E-5     5.000000000000002E-5     3.5E-4                   0                        -6.523063842143523E-5    1.4444754045420092E-5
2.710505431213761E-20     5.000000000000002E-5     3.5E-4                   0                        -6.524131362342205E-5    1.4479284510320481E-5
5.000000000000002E-5      5.000000000000002E-5     3.5E-4                   0                        -6.529357828758778E-5    1.4491953998479134E-5
1.0000000000000002E-4     5.000000000000002E-5     3.5E-4                   0                        -6.532747507747185E-5    1.4535107501616853E-5
1.5000000000000004E-4     5.000000000000002E-5     3.5E-4                   0                        -6.542084457474695E-5    1.4624229165637754E-5
-9.999999999999999E-5     1.0000000000000002E-4    3.5E-4                   0                        -7.251475743828732E-5    3.080170148740746E-5
-4.999999999999998E-5     1.0000000000000002E-4    3.5E-4                   0                        -7.242585953369948E-5    3.072369907375235E-5
2.710505431213761E-20     1.0000000000000002E-4    3.5E-4                   0                        -7.239609548796994E-5    3.073280898204877E-5
5.000000000000002E-5      1.0000000000000002E-4    3.5E-4                   0                        -7.242997964220956E-5    3.077656767327161E-5
1.0000000000000002E-4     1.0000000000000002E-4    3.5E-4                   0                        -7.245630190268803E-5    3.08853171764677E-5
-4.999999999999998E-5     1.5000000000000004E-4    3.5E-4                   0                        -8.141849071353584E-5    4.656947953256071E-5
2.710505431213761E-20     1.5000000000000004E-4    3.5E-4                   0                        -8.137275602692419E-5    4.6516891322026535E-5
5.000000000000002E-5      1.5000000000000004E-4    3.5E-4                   0                        -8.1390151138436E-5      4.660723542729896E-5
-4.999999999999998E-5     -1.5E-4                  4.0E-4                   0                        -7.718080540181912E-5    -7.11121132008958E-5
2.710505431213761E-20     -1.5E-4                  4.0E-4                   0                        -7.727980918976592E-5    -7.101065253098477E-5
5.000000000000002E-5      -1.5E-4                  4.0E-4                   0                        -7.720354674535053E-5    -7.107756621343097E-5
-9.999999999999999E-5     -9.999999999999999E-5    4.0E-4                   0                        -7.557166810178993E-5    -4.820281743146228E-5
-4.999999999999998E-5     -9.999999999999999E-5    4.0E-4                   0                        -7.55089174457148E-5     -4.779034082490404E-5
2.710505431213761E-20     -9.999999999999999E-5    4.0E-4                   0                        -7.555905060621364E-5    -4.769943829384556E-5
5.000000000000002E-5      -9.999999999999999E-5    4.0E-4                   0                        -7.555137763693857E-5    -4.781073859964926E-5
1.0000000000000002E-4     -9.999999999999999E-5    4.0E-4                   0                        -7.557954299206382E-5    -4.8201355442722274E-5
-1.5E-4                   -4.999999999999998E-5    4.0E-4                   0                        -7.673388160462518E-5    -2.6725660633716808E-5
-9.999999999999999E-5     -4.999999999999998E-5    4.0E-4                   0                        -7.683198912123558E-5    -2.6397146706756133E-5
-4.999999999999998E-5     -4.999999999999998E-5    4.0E-4                   0                        -7.68390899491847E-5     -2.62253079033287E-5
2.710505431213761E-20     -4.999999999999998E-5    4.0E-4                   0                        -7.681749966214E-5       -2.6185464905112858E-5
5.000000000000002E-5      -4.999999999999998E-5    4.0E-4                   0                        -7.681912061684337E-5    -2.6226012293037623E-5
1.0000000000000002E-4     -4.999999999999998E-5    4.0E-4                   0                        -7.682433761569894E-5    -2.6355422411323325E-5
1.5000000000000004E-4     -4.999999999999998E-5    4.0E-4                   0                        -7.67980890608409E-5     -2.6667641914735217E-5
-1.5E-4                   2.710505431213761E-20    4.0E-4                   0                        -8.064715693952087E-5    -6.191996063372473E-6
-9.999999999999999E-5     2.710505431213761E-20    4.0E-4                   0                        -8.056141439458965E-5    -6.121318865810649E-6
-4.999999999999998E-5     2.710505431213761E-20    4.0E-4                   0                        -8.052907592766777E-5    -5.990180430771088E-6
2.710505431213761E-20     2.710505431213761E-20    4.0E-4                   0                        -8.049312946797795E-5    -5.966618018737515E-6
5.000000000000002E-5      2.710505431213761E-20    4.0E-4                   0                        -8.050336063708359E-5    -5.965903557654272E-6
1.0000000000000002E-4     2.710505431213761E-20    4.0E-4                   0                        -8.05950168893851E-5     -6.026733557016321E-6
1.5000000000000004E-4     2.710505431213761E-20    4.0E-4                   0                        -8.068410170976656E-5    -6.0904323485514085E-6
-1.5E-4                   5.000000000000002E-5     4.0E-4                   0                        -8.670947333161904E-5    1.3404089230492231E-5
-9.999999999999999E-5     5.000000000000002E-5     4.0E-4                   0                        -8.661949934870149E-5    1.3362137820062202E-5
-4.999999999999998E-5     5.000000000000002E-5     4.0E-4                   0                        -8.652553911199997E-5    1.3372469881085221E-5
2.710505431213761E-20     5.000000000000002E-5     4.0E-4                   0                        -8.653083678051296E-5    1.3408575508998097E-5
5.000000000000002E-5      5.000000000000002E-5     4.0E-4                   0                        -8.650028479259123E-5    1.3410157966097846E-5
1.0000000000000002E-4     5.000000000000002E-5     4.0E-4                   0                        -8.659658470847319E-5    1.3414853878453637E-5
1.5000000000000004E-4     5.000000000000002E-5     4.0E-4                   0                        -8.668192128351156E-5    1.3527065236844318E-5
-9.999999999999999E-5     1.0000000000000002E-4    4.0E-4                   0                        -9.463167634841184E-5    3.1971345550102606E-5
-4.999999999999998E-5     1.0000000000000002E-4    4.0E-4                   0                        -9.446765148961128E-5    3.189970698862129E-5
2.710505431213761E-20     1.0000000000000002E-4    4.0E-4                   0                        -9.441896763365382E-5    3.186941136367729E-5
5.000000000000002E-5      1.0000000000000002E-4    4.0E-4                   0                        -9.44198737440579E-5     3.195151928552228E-5
1.0000000000000002E-4     1.0000000000000002E-4    4.0E-4                   0                        -9.45898083944386E-5     3.199280252028016E-5
-4.999999999999998E-5     1.5000000000000004E-4    4.0E-4                   0                        -1.0422205661434858E-4   4.995516189972328E-5
2.710505431213761E-20     1.5000000000000004E-4    4.0E-4                   0                        -1.0412578699825611E-4   4.994269506267098E-5
5.000000000000002E-5      1.5000000000000004E-4    4.0E-4                   0                        -1.0422229326505454E-4   5.000205195812572E-5
-4.999999999999998E-5     -1.5E-4                  4.5000000000000004E-4    0                        -9.645094712601706E-5    -8.32778829904841E-5
2.710505431213761E-20     -1.5E-4                  4.5000000000000004E-4    0                        -9.638950245063302E-5    -8.293169343258357E-5
5.000000000000002E-5      -1.5E-4                  4.5000000000000004E-4    0                        -9.65372287565392E-5     -8.316821298275948E-5
-9.999999999999999E-5     -9.999999999999999E-5    4.5000000000000004E-4    0                        -9.611057354171809E-5    -5.764271937889161E-5
-4.999999999999998E-5     -9.999999999999999E-5    4.5000000000000004E-4    0                        -9.620444796613698E-5    -5.72597969866189E-5
2.710505431213761E-20     -9.999999999999999E-5    4.5000000000000004E-4    0                        -9.618703513857405E-5    -5.709897109978036E-5
5.000000000000002E-5      -9.999999999999999E-5    4.5000000000000004E-4    0                        -9.617862978519901E-5    -5.727009019229659E-5
1.0000000000000002E-4     -9.999999999999999E-5    4.5000000000000004E-4    0                        -9.612520362618093E-5    -5.769298679640764E-5
-1.5E-4                   -4.999999999999998E-5    4.5000000000000004E-4    0                        -9.859750443306196E-5    -3.385520266647646E-5
-9.999999999999999E-5     -4.999999999999998E-5    4.5000000000000004E-4    0                        -9.859802901886071E-5    -3.347677201549068E-5
-4.999999999999998E-5     -4.999999999999998E-5    4.5000000000000004E-4    0                        -9.864908336559828E-5    -3.3273564528791326E-5
2.710505431213761E-20     -4.999999999999998E-5    4.5000000000000004E-4    0                        -9.865657063212704E-5    -3.322768540810705E-5
5.000000000000002E-5      -4.999999999999998E-5    4.5000000000000004E-4    0                        -9.864920827514916E-5    -3.3260933995106526E-5
1.0000000000000002E-4     -4.999999999999998E-5    4.5000000000000004E-4    0                        -9.862848479883655E-5    -3.346690440883848E-5
1.5000000000000004E-4     -4.999999999999998E-5    4.5000000000000004E-4    0                        -9.857604572766327E-5    -3.381925658053297E-5
-1.5E-4                   2.710505431213761E-20    4.5000000000000004E-4    0                        -1.0346366849679829E-4   -1.0867559419943469E-5
-9.999999999999999E-5     2.710505431213761E-20    4.5000000000000004E-4    0                        -1.0345088710264423E-4   -1.0786845560623674E-5
-4.999999999999998E-5     2.710505431213761E-20    4.5000000000000004E-4    0                        -1.0344152012343044E-4   -1.0683613261676243E-5
2.710505431213761E-20     2.710505431213761E-20    4.5000000000000004E-4    0                        -1.0350329187665917E-4   -1.0618061180008636E-5
5.000000000000002E-5      2.710505431213761E-20    4.5000000000000004E-4    0                        -1.035291787915182E-4    -1.0689077587027774E-5
1.0000000000000002E-4     2.710505431213761E-20    4.5000000000000004E-4    0                        -1.0354406818681746E-4   -1.0761951708131801E-5
1.5000000000000004E-4     2.710505431213761E-20    4.5000000000000004E-4    0                        -1.0352199294765364E-4   -1.0793035482182237E-5
-1.5E-4                   5.000000000000002E-5     4.5000000000000004E-4    0                        -1.1058744618737451E-4   1.1009586701802115E-5
-9.999999999999999E-5     5.000000000000002E-5     4.5000000000000004E-4    0                        -1.104831418149452E-4    1.0914643486493717E-5
-4.999999999999998E-5     5.000000000000002E-5     4.5000000000000004E-4    0                        -1.1039853927469747E-4   1.089170553269111E-5
2.710505431213761E-20     5.000000000000002E-5     4.5000000000000004E-4    0                        -1.1039373489145063E-4   1.0948272075105813E-5
5.000000000000002E-5      5.000000000000002E-5     4.5000000000000004E-4    0                        -1.1045571857094732E-4   1.0871631997286808E-5
1.0000000000000002E-4     5.000000000000002E-5     4.5000000000000004E-4    0                        -1.104578186841256E-4    1.091297671676316E-5
1.5000000000000004E-4     5.000000000000002E-5     4.5000000000000004E-4    0                        -1.1053936578149599E-4   1.103935530018968E-5
-9.999999999999999E-5     1.0000000000000002E-4    4.5000000000000004E-4    0                        -1.1934902963917527E-4   3.17796636241262E-5
-4.999999999999998E-5     1.0000000000000002E-4    4.5000000000000004E-4    0                        -1.1919500025439488E-4   3.1644456956415534E-5
2.710505431213761E-20     1.0000000000000002E-4    4.5000000000000004E-4    0                        -1.1915695327989341E-4   3.158240689245299E-5
5.000000000000002E-5      1.0000000000000002E-4    4.5000000000000004E-4    0                        -1.1924151235211381E-4   3.166396274142549E-5
1.0000000000000002E-4     1.0000000000000002E-4    4.5000000000000004E-4    0                        -1.1935172748228901E-4   3.180376716050903E-5
-4.999999999999998E-5     1.5000000000000004E-4    4.5000000000000004E-4    0                        -1.297796772792069E-4    5.179006828415074E-5
2.710505431213761E-20     1.5000000000000004E-4    4.5000000000000004E-4    0                        -1.2973025221324968E-4   5.174195481334688E-5
5.000000000000002E-5      1.5000000000000004E-4    4.5000000000000004E-4    0                        -1.2978858477452192E-4   5.183589176740975E-5
-4.999999999999998E-5     -1.5E-4                  5.0E-4                   0                        -1.1762923219110847E-4   -9.611596462788699E-5
2.710505431213761E-20     -1.5E-4                  5.0E-4                   0                        -1.1771097952248656E-4   -9.588451618252717E-5
5.000000000000002E-5      -1.5E-4                  5.0E-4                   0                        -1.1764329609687128E-4   -9.615696952928557E-5
-9.999999999999999E-5     -9.999999999999999E-5    5.0E-4                   0                        -1.1886406466405542E-4   -6.82397604491764E-5
-4.999999999999998E-5     -9.999999999999999E-5    5.0E-4                   0                        -1.1896394234779003E-4   -6.77310980033246E-5
2.710505431213761E-20     -9.999999999999999E-5    5.0E-4                   0                        -1.1893006872049527E-4   -6.75680463982269E-5
5.000000000000002E-5      -9.999999999999999E-5    5.0E-4                   0                        -1.1895045919010077E-4   -6.772082228518377E-5
1.0000000000000002E-4     -9.999999999999999E-5    5.0E-4                   0                        -1.1887050204318302E-4   -6.82297218502099E-5
-1.5E-4                   -4.999999999999998E-5    5.0E-4                   0                        -1.2257928491352611E-4   -4.2103811994998936E-5
-9.999999999999999E-5     -4.999999999999998E-5    5.0E-4                   0                        -1.2267443404821498E-4   -4.174167471928777E-5
-4.999999999999998E-5     -4.999999999999998E-5    5.0E-4                   0                        -1.2270206673175438E-4   -4.154807174782999E-5
2.710505431213761E-20     -4.999999999999998E-5    5.0E-4                   0                        -1.2274417435345698E-4   -4.139405404060978E-5
5.000000000000002E-5      -4.999999999999998E-5    5.0E-4                   0                        -1.227747232289419E-4    -4.143598313314813E-5
1.0000000000000002E-4     -4.999999999999998E-5    5.0E-4                   0                        -1.2271024249447052E-4   -4.169491548319028E-5
1.5000000000000004E-4     -4.999999999999998E-5    5.0E-4                   0                        -1.2260405277970192E-4   -4.2039969703366306E-5
-1.5E-4                   2.710505431213761E-20    5.0E-4                   0                        -1.2874139952140254E-4   -1.6930781526949878E-5
-9.999999999999999E-5     2.710505431213761E-20    5.0E-4                   0                        -1.2869686838210475E-4   -1.6761145345828358E-5
-4.999999999999998E-5     2.710505431213761E-20    5.0E-4                   0                        -1.2869474591136674E-4   -1.668770327467833E-5
2.710505431213761E-20     2.710505431213761E-20    5.0E-4                   0                        -1.2871457219260654E-4   -1.665470410064197E-5
5.000000000000002E-5      2.710505431213761E-20    5.0E-4                   0                        -1.2872693861969872E-4   -1.669382371021821E-5
1.0000000000000002E-4     2.710505431213761E-20    5.0E-4                   0                        -1.287239787867301E-4    -1.6764565282608995E-5
1.5000000000000004E-4     2.710505431213761E-20    5.0E-4                   0                        -1.2878835396337452E-4   -1.6851318171530973E-5
-1.5E-4                   5.000000000000002E-5     5.0E-4                   0                        -1.3685970387792247E-4   7.1082379556535475E-6
-9.999999999999999E-5     5.000000000000002E-5     5.0E-4                   0                        -1.3673845994076312E-4   7.001075985900031E-6
-4.999999999999998E-5     5.000000000000002E-5     5.0E-4                   0                        -1.366604238955306E-4    7.0032835794330195E-6
2.710505431213761E-20     5.000000000000002E-5     5.0E-4                   0                        -1.3665565526769184E-4   7.007754227969497E-6
5.000000000000002E-5      5.000000000000002E-5     5.0E-4                   0                        -1.3662080155955406E-4   6.989382848437111E-6
1.0000000000000002E-4     5.000000000000002E-5     5.0E-4                   0                        -1.367124106600373E-4    6.996471211333127E-6
1.5000000000000004E-4     5.000000000000002E-5     5.0E-4                   0                        -1.3685116295974288E-4   7.104498688334625E-6
-9.999999999999999E-5     1.0000000000000002E-4    5.0E-4                   0                        -1.4655453330552837E-4   2.9973416693158974E-5
-4.999999999999998E-5     1.0000000000000002E-4    5.0E-4                   0                        -1.4643554722248143E-4   2.9826452219341108E-5
2.710505431213761E-20     1.0000000000000002E-4    5.0E-4                   0                        -1.463909069419118E-4    2.9762937953409715E-5
5.000000000000002E-5      1.0000000000000002E-4    5.0E-4                   0                        -1.4639325122312933E-4   2.984497786566604E-5
1.0000000000000002E-4     1.0000000000000002E-4    5.0E-4                   0                        -1.4652166252473875E-4   2.994987069301686E-5
-4.999999999999998E-5     1.5000000000000004E-4    5.0E-4                   0                        -1.578837614956255E-4    5.202990285121367E-5
2.710505431213761E-20     1.5000000000000004E-4    5.0E-4                   0                        -1.5781449468928264E-4   5.1950742668421636E-5
5.000000000000002E-5      1.5000000000000004E-4    5.0E-4                   0                        -1.5788775634453098E-4   5.206443321332326E-5
-4.999999999999998E-5     -1.5E-4                  5.5E-4                   0                        -1.4089865376628967E-4   -1.0992810750282149E-4
2.710505431213761E-20     -1.5E-4                  5.5E-4                   0                        -1.4085868448445355E-4   -1.0970242578866088E-4
5.000000000000002E-5      -1.5E-4                  5.5E-4                   0                        -1.4087496169002707E-4   -1.0999155866343287E-4
-9.999999999999999E-5     -9.999999999999999E-5    5.5E-4                   0                        -1.436953843371886E-4    -7.98781688833455E-5
-4.999999999999998E-5     -9.999999999999999E-5    5.5E-4                   0                        -1.4384284763109962E-4   -7.941923360295655E-5
2.710505431213761E-20     -9.999999999999999E-5    5.5E-4                   0                        -1.4388612427703687E-4   -7.927884614166929E-5
5.000000000000002E-5      -9.999999999999999E-5    5.5E-4                   0                        -1.4382709713710542E-4   -7.936192421059506E-5
1.0000000000000002E-4     -9.999999999999999E-5    5.5E-4                   0                        -1.4366497080819314E-4   -7.980621651737184E-5
-1.5E-4                   -4.999999999999998E-5    5.5E-4                   0                        -1.487211163575199E-4    -5.1665842937431296E-5
-9.999999999999999E-5     -4.999999999999998E-5    5.5E-4                   0                        -1.4887398179945258E-4   -5.131723612782104E-5
-4.999999999999998E-5     -4.999999999999998E-5    5.5E-4                   0                        -1.4891323386478195E-4   -5.104787518534912E-5
2.710505431213761E-20     -4.999999999999998E-5    5.5E-4                   0                        -1.4897027796292574E-4   -5.0916129110643046E-5
5.000000000000002E-5      -4.999999999999998E-5    5.5E-4                   0                        -1.4898621469971E-4      -5.0966319538923316E-5
1.0000000000000002E-4     -4.999999999999998E-5    5.5E-4                   0                        -1.4886479645948234E-4   -5.124647060440485E-5
1.5000000000000004E-4     -4.999999999999998E-5    5.5E-4                   0                        -1.4874561923192598E-4   -5.160430326929796E-5
-1.5E-4                   2.710505431213761E-20    5.5E-4                   0                        -1.5614836690476582E-4   -2.4367458701656877E-5
-9.999999999999999E-5     2.710505431213761E-20    5.5E-4                   0                        -1.5616519793495236E-4   -2.4232758599365614E-5
-4.999999999999998E-5     2.710505431213761E-20    5.5E-4                   0                        -1.5608134880787863E-4   -2.4089292992335135E-5
2.710505431213761E-20     2.710505431213761E-20    5.5E-4                   0                        -1.5602957836007044E-4   -2.4087210922844364E-5
5.000000000000002E-5      2.710505431213761E-20    5.5E-4                   0                        -1.5603441390306787E-4   -2.4084069612906194E-5
1.0000000000000002E-4     2.710505431213761E-20    5.5E-4                   0                        -1.5612227832760567E-4   -2.4195802173715448E-5
1.5000000000000004E-4     2.710505431213761E-20    5.5E-4                   0                        -1.56148167031292E-4     -2.427642289848468E-5
-1.5E-4                   5.000000000000002E-5     5.5E-4                   0                        -1.6535240778384511E-4   1.7172594133779136E-6
-9.999999999999999E-5     5.000000000000002E-5     5.5E-4                   0                        -1.6521099298465246E-4   1.607473371952397E-6
-4.999999999999998E-5     5.000000000000002E-5     5.5E-4                   0                        -1.6511090899691604E-4   1.6377016486454461E-6
2.710505431213761E-20     5.000000000000002E-5     5.5E-4                   0                        -1.6507120158396621E-4   1.6503722923724162E-6
5.000000000000002E-5      5.000000000000002E-5     5.5E-4                   0                        -1.6509853407085332E-4   1.6245449095348492E-6
1.0000000000000002E-4     5.000000000000002E-5     5.5E-4                   0                        -1.6514698143862248E-4   1.5946208167482313E-6
1.5000000000000004E-4     5.000000000000002E-5     5.5E-4                   0                        -1.6530040577994765E-4   1.6991556394592298E-6
-9.999999999999999E-5     1.0000000000000002E-4    5.5E-4                   0                        -1.7602586110348283E-4   2.6542352989965668E-5
-4.999999999999998E-5     1.0000000000000002E-4    5.5E-4                   0                        -1.758452216998742E-4    2.643321545117615E-5
2.710505431213761E-20     1.0000000000000002E-4    5.5E-4                   0                        -1.7582249442077557E-4   2.6407897142953385E-5
5.000000000000002E-5      1.0000000000000002E-4    5.5E-4                   0                        -1.7588923513004E-4      2.643659359502685E-5
1.0000000000000002E-4     1.0000000000000002E-4    5.5E-4                   0                        -1.7601868321857818E-4   2.6547490714366224E-5
-4.999999999999998E-5     1.5000000000000004E-4    5.5E-4                   0                        -1.8823321794982756E-4   5.0501103380238326E-5
2.710505431213761E-20     1.5000000000000004E-4    5.5E-4                   0                        -1.8815999007620478E-4   5.047719699804344E-5
5.000000000000002E-5      1.5000000000000004E-4    5.5E-4                   0                        -1.8823928879449847E-4   5.055111938135305E-5
-4.999999999999998E-5     -1.5E-4                  6.000000000000001E-4     0                        -1.659904405571711E-4    -1.2460416130659138E-4
2.710505431213761E-20     -1.5E-4                  6.000000000000001E-4     0                        -1.6609025669088036E-4   -1.2440081299202433E-4
5.000000000000002E-5      -1.5E-4                  6.000000000000001E-4     0                        -1.6588948919078883E-4   -1.24637714153444E-4
-9.999999999999999E-5     -9.999999999999999E-5    6.000000000000001E-4     0                        -1.7038647403036432E-4   -9.266082446828062E-5
-4.999999999999998E-5     -9.999999999999999E-5    6.000000000000001E-4     0                        -1.7049129199506847E-4   -9.216476053859073E-5
2.710505431213761E-20     -9.999999999999999E-5    6.000000000000001E-4     0                        -1.7063681050371896E-4   -9.20793841752389E-5
5.000000000000002E-5      -9.999999999999999E-5    6.000000000000001E-4     0                        -1.7060370955609527E-4   -9.215640037901105E-5
1.0000000000000002E-4     -9.999999999999999E-5    6.000000000000001E-4     0                        -1.7031233813887236E-4   -9.260479440190489E-5
-1.5E-4                   -4.999999999999998E-5    6.000000000000001E-4     0                        -1.7687457600306628E-4   -6.243946416472604E-5
-9.999999999999999E-5     -4.999999999999998E-5    6.000000000000001E-4     0                        -1.7700347185384285E-4   -6.204665556570636E-5
-4.999999999999998E-5     -4.999999999999998E-5    6.000000000000001E-4     0                        -1.7703957673138065E-4   -6.179272652755435E-5
2.710505431213761E-20     -4.999999999999998E-5    6.000000000000001E-4     0                        -1.7708617953047265E-4   -6.174318811295308E-5
5.000000000000002E-5      -4.999999999999998E-5    6.000000000000001E-4     0                        -1.7705142807646448E-4   -6.174157056499497E-5
1.0000000000000002E-4     -4.999999999999998E-5    6.000000000000001E-4     0                        -1.7701504372838554E-4   -6.199544587110531E-5
1.5000000000000004E-4     -4.999999999999998E-5    6.000000000000001E-4     0                        -1.76847309515996E-4     -6.240316054059984E-5
-1.5E-4                   2.710505431213761E-20    6.000000000000001E-4     0                        -1.854560942595956E-4    -3.32577763124495E-5
-9.999999999999999E-5     2.710505431213761E-20    6.000000000000001E-4     0                        -1.8548425868596482E-4   -3.3109461917301796E-5
-4.999999999999998E-5     2.710505431213761E-20    6.000000000000001E-4     0                        -1.8547566418093345E-4   -3.2969867895003066E-5
2.710505431213761E-20     2.710505431213761E-20    6.000000000000001E-4     0                        -1.854546783942595E-4    -3.292752077805445E-5
5.000000000000002E-5      2.710505431213761E-20    6.000000000000001E-4     0                        -1.8546702954950385E-4   -3.2961706755828955E-5
1.0000000000000002E-4     2.710505431213761E-20    6.000000000000001E-4     0                        -1.8546069424269857E-4   -3.3057729223275865E-5
1.5000000000000004E-4     2.710505431213761E-20    6.000000000000001E-4     0                        -1.8548330019039895E-4   -3.31338920802073E-5
-1.5E-4                   5.000000000000002E-5     6.000000000000001E-4     0                        -1.9585700425563783E-4   -5.259817639301036E-6
-9.999999999999999E-5     5.000000000000002E-5     6.000000000000001E-4     0                        -1.9569785346171284E-4   -5.368252638012384E-6
-4.999999999999998E-5     5.000000000000002E-5     6.000000000000001E-4     0                        -1.956171550013219E-4    -5.359892672426459E-6
2.710505431213761E-20     5.000000000000002E-5     6.000000000000001E-4     0                        -1.9559830790515507E-4   -5.3147868959070435E-6
5.000000000000002E-5      5.000000000000002E-5     6.000000000000001E-4     0                        -1.9564498206231626E-4   -5.343033943553895E-6
1.0000000000000002E-4     5.000000000000002E-5     6.000000000000001E-4     0                        -1.9565456196455334E-4   -5.3640768844688035E-6
1.5000000000000004E-4     5.000000000000002E-5     6.000000000000001E-4     0                        -1.9581352444087268E-4   -5.235696383427067E-6
-9.999999999999999E-5     1.0000000000000002E-4    6.000000000000001E-4     0                        -2.0758101530750752E-4   2.1418464967757043E-5
-4.999999999999998E-5     1.0000000000000002E-4    6.000000000000001E-4     0                        -2.0736915299026694E-4   2.132524468332327E-5
2.710505431213761E-20     1.0000000000000002E-4    6.000000000000001E-4     0                        -2.0730217522077412E-4   2.1334098389265105E-5
5.000000000000002E-5      1.0000000000000002E-4    6.000000000000001E-4     0                        -2.073599667753263E-4    2.133571615096919E-5
